appno,fullname,protectedgender,date_first_submitted,fromwhichinstitutiondidyoureceiv,ifyouselectedoutofstateorother,internal_external,positioncategory,signle_race,jobtypesappliedfor,ethnicity2,primary_recruitment_source,days_need_review,days_screening,days_cert_hold,days_candidate_action,days_needs_second_review,days_rec_approved,mean_days_need_review,mean_days_screening,mean_days_cert_hold,mean_days_candidate_action,mean_days_needs_second_review,mean_days_rec_approved,hired,current_pipeline_stage,hired_yn,datecomp,lastaccess
151,Joseph Austin,Male,8/10/16,University of Tulsa,Oklahoma Southwestern State University,External Applications,Middle School Teaching,White,TRAICE,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,8/23/16,8/23/16
275,Irene Ward,Male,8/10/16,Out of State,Oklahoma Southwestern State University,External Applications,Middle School Teaching,White,Mathematics,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,8/23/16,8/23/16
179,Justin Willis,Female,9/15/16,Other,Indiana University Northwest,External Applications,Elementary School Teaching,Black,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,TPS Website,4,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Pending Cert,No,11/2/16,11/2/16
191,Walter Perkins,Female,9/15/16,Other,Indiana University Northwest,External Applications,Elementary School Teaching,Black,General,Not Hispanic,TPS Website,4,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Pending Cert,No,11/2/16,11/2/16
458,Sandra Lee,Female,8/9/16,Other,,External Applications,Elementary School Teaching,White,General,Not Hispanic,TPS Website,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/9/16,8/12/16
953,Jeremy Brown,Male,8/9/16,Out of State,,External Applications,High School Teaching,White,Mathematics,Not Hispanic,TPS Website,1,1,,,,1,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/22/16,8/22/16
923,Amy Reed,Female,9/15/16,Out of State,Fundacion Escuela Rafael Urdaneta,External Applications,Elementary School Teaching,Hispanic-Non White,Early Childhood - Pre-Kindergarten / Kindergarten,Hispanic,TPS Website,3,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,9/15/16,9/15/16
256,Benjamin Matthews,Female,9/15/16,Oral Roberts University,Fundacion Escuela Rafael Urdaneta,External Applications,High School Teaching,Hispanic-Non White,Foreign Language - Spanish,Hispanic,None Listed,3,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,9/15/16,9/15/16
300,Willie Bradley,Female,8/14/16,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,Native American,Career Tech,Not Hispanic,University Job Fair,2,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,8/14/16,8/14/16
257,Todd Gonzales,Female,8/11/16,Alternative Certification - Alternative Placement Program,"University of the Visayas, Cebu City, Philippines",External Applications,Elementary School Teaching,Asian/Pacific Islander,Special Education,Not Hispanic,University Job Fair,0,0,,,3,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/15/16,8/15/16
412,Carlos Jackson,Female,8/11/16,Alternative Certification - Alternative Placement Program,"University of the Visayas, Cebu City, Philippines",External Applications,Elementary School Teaching,Asian/Pacific Islander,General,Not Hispanic,University Job Fair,0,0,,,3,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/15/16,8/15/16
630,Melissa Butler,Female,8/28/16,Alternative Certification - Alternative Placement Program,Oklahoma Southwestern University,External Applications,Elementary School Teaching,White,Reading Interventionist,Not Hispanic,University Job Fair,2,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,8/28/16,8/28/16
169,Judith Austin,Female,8/28/16,Alternative Certification - Alternative Placement Program,Oklahoma Southwestern University,External Applications,Elementary School Teaching,White,General,Not Hispanic,University Job Fair,2,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,8/28/16,8/28/16
240,Clarence Hunt,Female,8/30/16,Teach For America,,External Applications,High School Teaching,White,General,Not Hispanic,University Job Fair,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,8/30/16,8/30/16
261,Howard Murphy,Female,8/30/16,Teach For America,,External Applications,High School Teaching,White,Career Tech,Not Hispanic,University Job Fair,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,8/30/16,8/30/16
476,Lawrence Hansen,Female,8/30/16,Teach For America,,External Applications,Middle School Teaching,White,General,Not Hispanic,University Job Fair,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,8/30/16,8/30/16
441,Brandon Ford,Female,8/29/16,Northeastern State University,I wish to obtain Alternate Certification,External Applications,Elementary School Teaching,Black,Elementary - Grades 1 - 6,Not Hispanic,University Job Fair,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,9/12/16,9/12/16
648,Andrew Wallace,Female,8/29/16,Northeastern State University,I wish to obtain Alternate Certification,External Applications,Elementary School Teaching,Black,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,TPS Website,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,9/12/16,9/12/16
920,Thomas Hicks,Female,8/29/16,Northeastern State University,I wish to obtain Alternate Certification,External Applications,Elementary School Teaching,Black,General,Not Hispanic,TPS Website,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,9/12/16,9/12/16
826,Benjamin Spencer,Female,8/29/16,Oklahoma State University,I wish to obtain Alternate Certification,External Applications,Elementary School Teaching,Black,Reading Interventionist,Not Hispanic,TPS Website,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,9/12/16,9/12/16
358,Nicole Garcia,Female,8/29/16,University of Tulsa,I wish to obtain Alternate Certification,External Applications,High School Teaching,Black,Career Tech,Not Hispanic,TPS Website,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,9/12/16,9/12/16
357,Ryan Cruz,Female,8/29/16,University of Tulsa,I wish to obtain Alternate Certification,External Applications,High School Teaching,Black,English,Not Hispanic,Community Job Fair,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,9/12/16,9/12/16
316,Norma Moore,Female,8/29/16,Out of State,I wish to obtain Alternate Certification,External Applications,Middle School Teaching,Black,ELD - English Language Development,Not Hispanic,Community Job Fair,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,9/12/16,9/12/16
214,Ryan Bowman,Female,8/29/16,Other,I wish to obtain Alternate Certification,External Applications,Middle School Teaching,Black,Social Studies,Not Hispanic,Community Job Fair,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,9/12/16,9/12/16
496,Joseph Rodriguez,Female,8/12/16,Other,,Internal Applications,Elementary School Teaching,Black,Elementary - Grades 1 - 6,None Selected,Community Job Fair,,,,,,,,,,,,,1,Hired,Yes,8/12/16,8/12/16
422,Kathy Gordon,Male,8/12/16,Other,,External Applications,Elementary School Teaching,White,General,Not Hispanic,Current TPS Employee (Please type the employee's name below),0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/12/16,8/12/16
75,Arthur Rose,Male,8/15/16,Out of State,,External Applications,High School Teaching,White,Art,Not Hispanic,Current TPS Employee (Please type the employee's name below),0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,11/7/16,11/28/16
671,Michelle Stewart,Male,8/15/16,Out of State,,External Applications,Middle School Teaching,White,Social Studies,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,11/7/16,11/28/16
720,Carol Austin,Female,8/21/16,Oral Roberts University,Oklahoma Panhandle State University,External Applications,Elementary School Teaching,White,General,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,,,,3,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,8/21/16,8/21/16
789,Samuel Stone,Male,8/14/16,Alternative Certification - Alternative Placement Program,Universidad de Madrid,External Applications,Elementary School Teaching,Hispanic,General,Chose No Response,Current TPS Employee (Please type the employee's name below),2,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,8/14/16,8/14/16
609,Henry Wells,Male,8/14/16,Alternative Certification - Alternative Placement Program,University of Central Arkansas,External Applications,High School Teaching,White,General,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Recommendation Approved,Yes,8/16/16,8/18/16
707,Juan James,Male,8/14/16,Alternative Certification - Alternative Placement Program,University of Central Arkansas,External Applications,High School Teaching,White,English,Not Hispanic,Teachers-Teachers,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Recommendation Approved,Yes,8/16/16,8/18/16
956,Lois Coleman,Male,8/14/16,Alternative Certification - Alternative Placement Program,University of Central Arkansas,External Applications,Middle School Teaching,White,General,Not Hispanic,Teachers-Teachers,0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certification Pending,Yes,8/16/16,8/18/16
344,Joe Robertson,Female,9/16/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Chose No Response,Teachers-Teachers,3,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certification Pending,Yes,9/16/16,10/1/16
302,Steve Jackson,Female,9/16/16,Teach For America,,External Applications,Elementary School Teaching,White,Special Education,Chose No Response,Teachers-Teachers,3,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certification Pending,Yes,9/16/16,10/1/16
734,Ryan Reed,Female,9/16/16,Teach For America,,External Applications,Elementary School Teaching,White,General,Chose No Response,Teachers-Teachers,3,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certification Pending,Yes,9/16/16,10/1/16
244,Adam Larson,Female,9/16/16,Teach For America,,External Applications,Middle School Teaching,White,Special Education,Chose No Response,Teachers-Teachers,,,,,,,,,,,,,1,,Yes,9/16/16,10/1/16
84,Beverly Morgan,Female,8/17/16,Northeastern State University,,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,Teachers-Teachers,0,1,,,12,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,10/18/16,10/18/16
655,Jimmy Reyes,Female,8/17/16,Northeastern State University,,External Applications,Elementary School Teaching,White,General,Not Hispanic,Word of Mouth,0,1,,,12,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,10/18/16,10/18/16
12,Willie West,Female,8/17/16,Northeastern State University,,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,Word of Mouth,0,1,,,12,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,10/18/16,10/18/16
438,Bonnie Wright,Male,8/15/16,Oklahoma State University,,External Applications,Elementary School Teaching,White,Special Education,Not Hispanic,None Listed,0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/24/16,8/24/16
750,Richard Hughes,Male,8/15/16,University of Tulsa,,External Applications,High School Teaching,White,Special Education,Not Hispanic,None Listed,1,,,,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/24/16,8/24/16
311,Theresa Cox,Male,8/15/16,University of Tulsa,,External Applications,High School Teaching,White,General,Not Hispanic,None Listed,1,,,,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/24/16,8/24/16
417,Samuel Fields,Male,8/15/16,Out of State,,External Applications,Middle School Teaching,White,Special Education,Not Hispanic,None Listed,1,,,,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/24/16,8/24/16
230,Karen Lynch,Male,8/15/16,Other,,External Applications,Middle School Teaching,White,Social Studies,Not Hispanic,None Listed,1,,,,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/24/16,8/24/16
36,Kathy Woods,Male,8/15/16,Other,,External Applications,Elementary School Teaching,Black,Physical Education,Not Hispanic,None Listed,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/15/16,8/15/16
105,Jacqueline Franklin,Female,8/28/16,Other,,External Applications,Elementary School Teaching,Black,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/28/16,8/30/16
590,Roy Barnes,Female,8/28/16,Out of State,,External Applications,Elementary School Teaching,Black,General,Not Hispanic,TPS Website,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/28/16,8/30/16
939,Kelly Ray,Female,8/28/16,Out of State,,External Applications,High School Teaching,Black,General,Not Hispanic,TPS Website,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/28/16,8/30/16
888,Jimmy Moore,Female,8/15/16,Oral Roberts University,,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/15/16,8/16/16
641,Jimmy Frazier,Male,8/16/16,Alternative Certification - Alternative Placement Program,Southeastern Oklahoma State University,External Applications,Elementary School Teaching,White,General,Not Hispanic,TPS Website,0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/16/16,8/16/16
186,Kathy Larson,Male,8/16/16,Alternative Certification - Alternative Placement Program,Southeastern Oklahoma State University,External Applications,Elementary School Teaching,White,Music - Vocal,Not Hispanic,TPS Website,0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/16/16,8/16/16
598,Jesse Gardner,Female,8/16/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,Black,Physical Education,Not Hispanic,TPS Website,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/16/16,8/16/16
205,Henry Hunter,Female,8/16/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/16/16,8/16/16
368,Deborah Ray,Female,8/17/16,Alternative Certification - Alternative Placement Program,,Internal Applications,High School Teaching,Hispanic,Foreign Language - Spanish,None Selected,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Recommendation Approved,Yes,8/17/16,8/18/16
515,Ernest Bradley,Female,8/17/16,Teach For America,,External Applications,Elementary School Teaching,White,General,Not Hispanic,TPS Website,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/17/16,8/18/16
966,Albert Fields,Female,8/17/16,Teach For America,,External Applications,Elementary School Teaching,White,Computers,Not Hispanic,TPS Website,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/17/16,8/18/16
665,Nancy Mendoza,Female,8/17/16,Teach For America,,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,Teachers-Teachers,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/17/16,8/18/16
872,Christina Fields,Female,8/17/16,Northeastern State University,,External Applications,Elementary School Teaching,White,Physical Education,Not Hispanic,TPS Website,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/17/16,8/18/16
790,Edward Green,Male,8/25/16,Northeastern State University,"First job, teaching at Landon School",External Applications,High School Teaching,White,English,Not Hispanic,TPS Website,4,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/25/16,9/12/16
957,Daniel Smith,Male,8/25/16,Northeastern State University,"First job, teaching at Landon School",External Applications,High School Teaching,White,General,Not Hispanic,Teachers-Teachers,4,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/25/16,9/12/16
